rxn_id,educt,rxn_scale_mol,rxn_temp_C,rxn_time_h,rxn_atm,rxn_c_moll,catalyst,catalyst_eq,ligand,ligand_eq,reagent,reagent_eq,solvent,solvent_ratio,yes_no,mono_bo,di_bo,non_bo,drug
ELN036496-164_1_1_C2,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,0
ELN036496-164_1_1_C1,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,0
ELN036496-164_1_1_B6,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_B5,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_B4,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_B3,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_B2,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_B1,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,0
ELN036496-164_1_1_A6,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-164_1_1_A5,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-164_1_1_A4,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-164_1_1_A3,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-164_1_1_A2,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-164_1_1_A1,O=C(OCC)N1NC(=O)C=2C=CC=CC21,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,0
ELN036496-163_1_1_D6,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_D5,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_D4,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_D3,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_D2,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_D1,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-163_1_1_C6,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-163_1_1_C5,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-163_1_1_C4,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0.01,0.98,1
ELN036496-163_1_1_C3,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-163_1_1_C2,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-163_1_1_C1,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-163_1_1_B6,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-163_1_1_B5,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-163_1_1_B4,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-163_1_1_B3,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-163_1_1_B2,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0.02,0.97,1
ELN036496-163_1_1_B1,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-163_1_1_A6,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,1,0.02,0,0.98,1
ELN036496-163_1_1_A5,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-163_1_1_A4,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-163_1_1_A3,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,1,0.01,0,1,1
ELN036496-163_1_1_A2,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-163_1_1_A1,N#CC1=CC=C(C=C1)NC=2N=C(OC=3C(=CC(C#N)=CC3C)C)C(Br)=C(N2)N,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
ELN036496-161_1_1_D6,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_D5,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_D4,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_D3,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_D2,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_D1,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,N#CC,1,0,0,0,1,1
ELN036496-161_1_1_C6,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-161_1_1_C5,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,1,0.88,0,0.12,1
ELN036496-161_1_1_C4,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,1,0.87,0,0.13,1
ELN036496-161_1_1_C3,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-161_1_1_C2,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-161_1_1_C1,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O(C)C1CCCC1,1,0,0,0,1,1
ELN036496-161_1_1_B6,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-161_1_1_B5,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-161_1_1_B4,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-161_1_1_B3,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,1,0.77,0,0.24,1
ELN036496-161_1_1_B2,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N1=CC=CC2=CC=CC(N)=C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,1,0.91,0,0.09,1
ELN036496-161_1_1_B1,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=CC1C=NN(CC=2C=CC=CC2)CC=3C=CC=CC3,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,O1CCCC1C,1,0,0,0,1,1
ELN036496-161_1_1_A6,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,1,0.01,0,0.99,1
ELN036496-161_1_1_A5,O=C(N)C(C=1C=CC=CC1)(C=2C=CC=CC2)CCN3C=CN=C3C,0.000100000,80,18,N2,0.2,C[O+]1[Ir-]2[O+](C)[Ir-]12.C3CC=CCCC=C3.C4CC=CCCC=C4,0.025,N=1C=CC=C2C=CC=3C=CC=NC3C12,0.05,O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C,1,C1CCCCC1,1,0,0,0,1,1
